35218,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35219,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35214,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35215,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35216,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35210,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35211,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35212,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35213,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35056,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35052,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35051,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35584,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35586,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35580,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35581,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36773,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35294,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35295,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35297,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35290,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35292,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35293,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35298,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36031,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36032,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36541,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36543,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36544,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35471,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35473,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35474,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35475,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35476,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35477,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35478,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36660,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36663,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
35587,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
36460,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294133,0.0597718949918,0.11598943111
